t,loss_pct,delay_ms,jitter_ms,dup_pct,rate_limit_mbps,dstPort,flowTag
20.6,0,0,0,0,0,8000,
20.7,0,0,0,0,0,14550,
20.7,0,0,0,0,0,8000,
20.8,0,0,0,0,0,14550,
20.8,0,0,0,0,0,8000,
20.9,0,0,0,0,0,14550,
20.9,0,0,0,0,0,8000,
21.0,0,0,0,0,0,14550,
21.0,0,0,0,0,0,8000,
21.1,0,0,0,0,0,14550,
21.1,0,0,0,0,0,8000,
21.2,0,0,0,0,0,14550,
21.2,0,0,0,0,0,8000,
21.3,0,0,0,0,0,14550,
21.3,0,0,0,0,0,8000,
21.4,0,0,0,0,0,14550,
21.4,0,0,0,0,0,8000,
21.5,0,0,0,0,0,14550,
21.5,0,0,0,0,0,8000,
21.6,0,0,0,0,0,14550,
21.6,0,0,0,0,0,8000,
21.7,0,0,0,0,0,14550,
21.7,0,0,0,0,0,8000,
21.8,0,0,0,0,0,14550,
21.8,0,0,0,0,0,8000,
21.9,0,0,0,0,0,14550,
