sim_time,event,target,params
2.252105951309204,BatteryUpdate,companion-computer-lite,level=89
2.2522518634796143,BatteryUpdate,companion-computer-lite,level=89
2.2523488998413086,BatteryUpdate,companion-computer-lite,level=89
2.252549886703491,BatteryUpdate,companion-computer-lite,level=89
2.2526369094848633,BatteryUpdate,companion-computer-lite,level=89
2.2527048587799072,BatteryUpdate,companion-computer-lite,level=89
2.2527859210968018,BatteryUpdate,companion-computer-lite,level=89
2.252861976623535,BatteryUpdate,companion-computer-lite,level=89
2.253113031387329,BatteryUpdate,companion-computer-lite,level=89
2.253208875656128,BatteryUpdate,companion-computer-lite,level=89
2.279433012008667,BatteryUpdate,companion-computer-lite,level=89
2.5006330013275146,BatteryUpdate,companion-computer-lite,level=89
2.5007848739624023,BatteryUpdate,companion-computer-lite,level=89
2.5008599758148193,BatteryUpdate,companion-computer-lite,level=89
2.501116991043091,BatteryUpdate,companion-computer-lite,level=89
2.5015878677368164,BatteryUpdate,companion-computer-lite,level=89
2.5016679763793945,BatteryUpdate,companion-computer-lite,level=89
2.5017318725585938,BatteryUpdate,companion-computer-lite,level=89
2.5017969608306885,BatteryUpdate,companion-computer-lite,level=89
2.5019328594207764,BatteryUpdate,companion-computer-lite,level=89
2.5020060539245605,BatteryUpdate,companion-computer-lite,level=89
2.5020809173583984,BatteryUpdate,companion-computer-lite,level=89
2.502147912979126,BatteryUpdate,companion-computer-lite,level=89
2.502208948135376,BatteryUpdate,companion-computer-lite,level=89
2.502671003341675,BatteryUpdate,companion-computer-lite,level=89
2.5029518604278564,BatteryUpdate,companion-computer-lite,level=89
2.503671884536743,BatteryUpdate,companion-computer-lite,level=89
2.504164934158325,BatteryUpdate,companion-computer-lite,level=89
2.5044209957122803,BatteryUpdate,companion-computer-lite,level=89
2.504502058029175,BatteryUpdate,companion-computer-lite,level=89
2.504565954208374,BatteryUpdate,companion-computer-lite,level=89
2.504624843597412,BatteryUpdate,companion-computer-lite,level=89
2.5046839714050293,BatteryUpdate,companion-computer-lite,level=89
2.504765033721924,BatteryUpdate,companion-computer-lite,level=89
2.505048990249634,BatteryUpdate,companion-computer-lite,level=89
2.505311965942383,BatteryUpdate,companion-computer-lite,level=89
2.505856990814209,BatteryUpdate,companion-computer-lite,level=89
2.505929946899414,BatteryUpdate,companion-computer-lite,level=89
2.506016969680786,BatteryUpdate,companion-computer-lite,level=89
2.5060949325561523,BatteryUpdate,companion-computer-lite,level=89
2.7519850730895996,BatteryUpdate,companion-computer-lite,level=89
2.752384901046753,BatteryUpdate,companion-computer-lite,level=89
2.7526140213012695,BatteryUpdate,companion-computer-lite,level=89
2.752708911895752,BatteryUpdate,companion-computer-lite,level=89
2.75278902053833,BatteryUpdate,companion-computer-lite,level=89
2.7528679370880127,BatteryUpdate,companion-computer-lite,level=89
2.752929925918579,BatteryUpdate,companion-computer-lite,level=89
2.752992868423462,BatteryUpdate,companion-computer-lite,level=89
2.753077983856201,BatteryUpdate,companion-computer-lite,level=89
2.753145933151245,BatteryUpdate,companion-computer-lite,level=89
2.7532410621643066,BatteryUpdate,companion-computer-lite,level=89
2.7533090114593506,BatteryUpdate,companion-computer-lite,level=89
2.7533700466156006,BatteryUpdate,companion-computer-lite,level=89
2.7534289360046387,BatteryUpdate,companion-computer-lite,level=89
2.7534868717193604,BatteryUpdate,companion-computer-lite,level=89
2.753556966781616,BatteryUpdate,companion-computer-lite,level=89
2.75361704826355,BatteryUpdate,companion-computer-lite,level=89
2.7536768913269043,BatteryUpdate,companion-computer-lite,level=89
2.7537689208984375,BatteryUpdate,companion-computer-lite,level=89
2.7538599967956543,BatteryUpdate,companion-computer-lite,level=89
2.753955841064453,BatteryUpdate,companion-computer-lite,level=89
2.75404691696167,BatteryUpdate,companion-computer-lite,level=89
2.754164934158325,BatteryUpdate,companion-computer-lite,level=89
2.7543439865112305,BatteryUpdate,companion-computer-lite,level=89
2.7544989585876465,BatteryUpdate,companion-computer-lite,level=89
2.7545859813690186,BatteryUpdate,companion-computer-lite,level=89
2.7546520233154297,BatteryUpdate,companion-computer-lite,level=89
2.754734992980957,BatteryUpdate,companion-computer-lite,level=89
2.754966974258423,BatteryUpdate,companion-computer-lite,level=89
2.9998939037323,BatteryUpdate,companion-computer-lite,level=89
3.00008487701416,BatteryUpdate,companion-computer-lite,level=89
3.000243902206421,BatteryUpdate,companion-computer-lite,level=89
3.0003490447998047,BatteryUpdate,companion-computer-lite,level=89
3.0004310607910156,BatteryUpdate,companion-computer-lite,level=89
3.0005228519439697,BatteryUpdate,companion-computer-lite,level=89
3.0006089210510254,BatteryUpdate,companion-computer-lite,level=89
3.0006818771362305,BatteryUpdate,companion-computer-lite,level=89
3.0007569789886475,BatteryUpdate,companion-computer-lite,level=89
3.0008559226989746,BatteryUpdate,companion-computer-lite,level=89
3.000962972640991,BatteryUpdate,companion-computer-lite,level=89
3.0010769367218018,BatteryUpdate,companion-computer-lite,level=89
3.0012478828430176,BatteryUpdate,companion-computer-lite,level=89
3.0013279914855957,BatteryUpdate,companion-computer-lite,level=89
3.0014419555664062,BatteryUpdate,companion-computer-lite,level=89
3.00150990486145,BatteryUpdate,companion-computer-lite,level=89
3.0015759468078613,BatteryUpdate,companion-computer-lite,level=89
3.0016748905181885,BatteryUpdate,companion-computer-lite,level=89
3.001741886138916,BatteryUpdate,companion-computer-lite,level=89
3.001802921295166,BatteryUpdate,companion-computer-lite,level=89
3.001862049102783,BatteryUpdate,companion-computer-lite,level=89
3.0019378662109375,BatteryUpdate,companion-computer-lite,level=89
3.002004861831665,BatteryUpdate,companion-computer-lite,level=89
3.002112865447998,BatteryUpdate,companion-computer-lite,level=89
3.0021910667419434,BatteryUpdate,companion-computer-lite,level=89
